id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
925339,2008-07-14,2008-07-14,,UTC,false,56993,anna_christian,2009-07-05 12:00:00 UTC,2017-01-13 03:00:31 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54886,,,"",,false,0,0,false,,NA,-40.3830068179,175.6269910625,,,,false,,,Eurasian Blackbird,Turdus merula,Blackbird,Animalia,12716,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,,,Turdus,,Turdus merula,,,,
925340,2008-07-14,2008-07-14,,UTC,,56993,anna_christian,2009-07-05 12:00:00 UTC,2016-06-23 16:06:21 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54887,,,"",,false,0,0,false,,NA,-40.3830068179,175.6269910625,,,,false,,,,Zosterops lateralis lateralis,Silvereye,Aves,413547,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Zosteropidae,,,,,Zosterops,,Zosterops lateralis,,Zosterops lateralis lateralis,,
925341,2008-07-14,2008-07-14,,UTC,false,56993,anna_christian,2009-07-05 12:00:00 UTC,2017-01-13 02:45:36 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54888,,,"",,false,0,0,false,,NA,-40.3830068179,175.6269910625,,,,false,,,Yellowhammer,Emberiza citrinella,Yellowhammer,Aves,9195,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Emberizidae,,,,,Emberiza,,Emberiza citrinella,,,,
925342,2008-07-14,2008-07-14,,UTC,false,56993,anna_christian,2009-07-05 12:00:00 UTC,2017-01-13 02:45:36 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54889,,,"",,false,0,0,false,,NA,-40.3830068179,175.6269910625,,,,false,,,European Goldfinch,Carduelis carduelis,Goldfinch,Aves,9398,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Fringillidae,,,,,Carduelis,,Carduelis carduelis,,,,
925343,2008-07-14,2008-07-14,,UTC,false,56993,anna_christian,2009-07-05 12:00:00 UTC,2017-01-13 02:15:35 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54890,,,"",,false,0,0,false,,NA,-40.3830068179,175.6269910625,,,,false,,,House Sparrow,Passer domesticus,House Sparrow,Aves,13858,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passeridae,,,,,Passer,,Passer domesticus,,,,
925344,2008-07-14,2008-07-14,,UTC,false,56993,anna_christian,2009-07-05 12:00:00 UTC,2017-01-13 02:30:40 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54891,,,"",,false,0,0,false,,NA,-40.3830068179,175.6269910625,,,,false,,,European Starling,Sturnus vulgaris,Starling,Animalia,14850,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Sturnidae,,,,,Sturnus,,Sturnus vulgaris,,,,
925355,2008-07-14,2008-07-14,,UTC,,56996,ray_christmas,2009-07-05 12:00:00 UTC,2016-06-23 16:06:23 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54905,,,"",Entered by Emma Woods ,false,0,0,false,,NA,-40.3842746704,175.6322350758,,,,false,,,,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
925356,2008-07-14,2008-07-14,,UTC,,56996,ray_christmas,2009-07-05 12:00:00 UTC,2016-06-23 16:06:23 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54906,,,"",Entered by Emma Woods ,false,0,0,false,,NA,-40.3842746704,175.6322350758,,,,false,,,,Chrysococcyx lucidus lucidus,Shining Cuckoo,Aves,413593,Animalia,Chordata,Vertebrata,,Aves,,,Cuculiformes,,,Cuculidae,,,,,Chrysococcyx,,Chrysococcyx lucidus,,Chrysococcyx lucidus lucidus,,
925357,2008-07-14,2008-07-14,,UTC,false,56996,ray_christmas,2009-07-05 12:00:00 UTC,2017-01-13 02:30:41 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54907,,,"",Entered by Emma Woods ,false,0,0,false,,NA,-40.3842746704,175.6322350758,,,,false,,,Dunnock,Prunella modularis,Dunnock,Aves,13988,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Prunellidae,,,,,Prunella,,Prunella modularis,,,,
925358,2008-07-14,2008-07-14,,UTC,false,56996,ray_christmas,2009-07-05 12:00:00 UTC,2017-01-13 02:30:41 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54908,,,"",Entered by Emma Woods ,false,0,0,false,,NA,-40.3842746704,175.6322350758,,,,false,,,Eurasian Blackbird,Turdus merula,Blackbird,Animalia,12716,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,,,Turdus,,Turdus merula,,,,
925359,2008-07-14,2008-07-14,,UTC,false,56996,ray_christmas,2009-07-05 12:00:00 UTC,2017-01-13 02:30:41 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54909,,,"",Entered by Emma Woods ,false,0,0,false,,NA,-40.3842746704,175.6322350758,,,,false,,,Song Thrush,Turdus philomelos,Song Thrush,Animalia,12748,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,,,Turdus,,Turdus philomelos,,,,
925360,2008-07-14,2008-07-14,,UTC,false,56996,ray_christmas,2009-07-05 12:00:00 UTC,2017-01-13 02:45:37 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54910,,,"",Entered by Emma Woods ,false,0,0,false,,NA,-40.3842746704,175.6322350758,,,,false,,,Gray Gerygone,Gerygone igata,Grey Warbler,Animalia,13494,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Acanthizidae,,,,,Gerygone,,Gerygone igata,,,,
925361,2008-07-14,2008-07-14,,UTC,false,56996,ray_christmas,2009-07-05 12:00:00 UTC,2017-01-13 02:45:37 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54911,,,"",Entered by Emma Woods ,false,0,0,false,,NA,-40.3842746704,175.6322350758,,,,false,,,New Zealand Fantail,Rhipidura fuliginosa,Fantail,Aves,244276,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Rhipiduridae,,,,,Rhipidura,,Rhipidura fuliginosa,,,,
925362,2008-07-14,2008-07-14,,UTC,,56996,ray_christmas,2009-07-05 12:00:00 UTC,2016-06-23 16:06:24 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54912,,,"",Entered by Emma Woods ,false,0,0,false,,NA,-40.3842746704,175.6322350758,,,,false,,,,Zosterops lateralis lateralis,Silvereye,Aves,413547,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Zosteropidae,,,,,Zosterops,,Zosterops lateralis,,Zosterops lateralis lateralis,,
925363,2008-07-14,2008-07-14,,UTC,false,56996,ray_christmas,2009-07-05 12:00:00 UTC,2017-01-13 02:30:41 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54913,,,"",Entered by Emma Woods ,false,0,0,false,,NA,-40.3842746704,175.6322350758,,,,false,,,New Zealand Bellbird,Anthornis melanura,Bellbird,Animalia,12612,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Meliphagidae,,,,,Anthornis,,Anthornis melanura,,,,
925364,2008-07-14,2008-07-14,,UTC,false,56996,ray_christmas,2009-07-05 12:00:00 UTC,2017-01-13 02:45:37 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54914,,,"",Entered by Emma Woods ,false,0,0,false,,NA,-40.3842746704,175.6322350758,,,,false,,,Tui,Prosthemadera novaeseelandiae,Tui,Animalia,12580,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Meliphagidae,,,,,Prosthemadera,,Prosthemadera novaeseelandiae,,,,
925365,2008-07-14,2008-07-14,,UTC,false,56996,ray_christmas,2009-07-05 12:00:00 UTC,2017-01-13 02:04:37 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54915,,,"",Entered by Emma Woods ,false,0,0,false,,NA,-40.3842746704,175.6322350758,,,,false,,,Yellowhammer,Emberiza citrinella,Yellowhammer,Aves,9195,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Emberizidae,,,,,Emberiza,,Emberiza citrinella,,,,
925366,2008-07-14,2008-07-14,,UTC,false,56996,ray_christmas,2009-07-05 12:00:00 UTC,2017-01-13 02:45:38 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54916,,,"",Entered by Emma Woods ,false,0,0,false,,NA,-40.3842746704,175.6322350758,,,,false,,,Common Chaffinch,Fringilla coelebs,Common Chaffinch,Animalia,10070,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Fringillidae,,,,,Fringilla,,Fringilla coelebs,,,,
925367,2008-07-14,2008-07-14,,UTC,false,56996,ray_christmas,2009-07-05 12:00:00 UTC,2017-01-13 02:30:41 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54917,,,"",Entered by Emma Woods ,false,0,0,false,,NA,-40.3842746704,175.6322350758,,,,false,,,European Goldfinch,Carduelis carduelis,Goldfinch,Aves,9398,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Fringillidae,,,,,Carduelis,,Carduelis carduelis,,,,
925368,2008-07-14,2008-07-14,,UTC,false,56996,ray_christmas,2009-07-05 12:00:00 UTC,2017-01-13 02:45:38 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54918,,,"",Entered by Emma Woods ,false,0,0,false,,NA,-40.3842746704,175.6322350758,,,,false,,,House Sparrow,Passer domesticus,House Sparrow,Aves,13858,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passeridae,,,,,Passer,,Passer domesticus,,,,
925369,2008-07-14,2008-07-14,,UTC,false,56996,ray_christmas,2009-07-05 12:00:00 UTC,2017-01-13 02:00:53 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54919,,,"",Entered by Emma Woods ,false,0,0,false,,NA,-40.3842746704,175.6322350758,,,,false,,,European Starling,Sturnus vulgaris,Starling,Animalia,14850,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Sturnidae,,,,,Sturnus,,Sturnus vulgaris,,,,
925370,2008-07-14,2008-07-14,,UTC,false,56996,ray_christmas,2009-07-05 12:00:00 UTC,2017-01-13 03:00:31 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/54920,,,"",Entered by Emma Woods ,false,0,0,false,,NA,-40.3842746704,175.6322350758,,,,false,,,Australian Magpie,Gymnorhina tibicen,Magpie,Animalia,8575,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Cracticidae,,,,,Gymnorhina,,Gymnorhina tibicen,,,,
926214,2008-07-16,2008-07-16,,UTC,,57471,caroline_roche,2009-07-05 12:00:00 UTC,2017-03-03 03:10:14 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/56310,,,"",,false,0,0,false,,NA,-40.384019742,175.6283968475,,,,false,,,,Turdus philomelos,Song Thrush,Animalia,12748,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,,,Turdus,,Turdus philomelos,,,,
926215,2008-07-16,2008-07-16,,UTC,,57471,caroline_roche,2009-07-05 12:00:00 UTC,2017-03-03 03:10:14 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/56311,,,"",,false,0,0,false,,NA,-40.384019742,175.6283968475,,,,false,,,,Fringilla coelebs,Common Chaffinch,Animalia,10070,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Fringillidae,,,,,Fringilla,,Fringilla coelebs,,,,
928708,2008-07-16,2008-07-16,,UTC,,57471,caroline_roche,2009-07-05 12:00:00 UTC,2017-03-03 03:13:48 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/60719,,,"",,false,0,0,false,,NA,-40.384019742,175.6283968475,,,,false,,,,Gerygone igata,Grey Warbler,Animalia,13494,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Acanthizidae,,,,,Gerygone,,Gerygone igata,,,,
928719,2008-07-16,2008-07-16,,UTC,,57471,caroline_roche,2009-07-05 12:00:00 UTC,2017-03-03 03:13:51 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/60736,,,"",,false,0,0,false,,NA,-40.384019742,175.6283968475,,,,false,,,,Turdus merula,Blackbird,Animalia,12716,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,,,Turdus,,Turdus merula,,,,
928720,2008-07-16,2008-07-16,,UTC,,57471,caroline_roche,2009-07-05 12:00:00 UTC,2016-06-23 16:28:04 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/60737,,,"",,false,0,0,false,,NA,-40.384019742,175.6283968475,,,,false,,,,Zosterops lateralis lateralis,Silvereye,Aves,413547,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Zosteropidae,,,,,Zosterops,,Zosterops lateralis,,Zosterops lateralis lateralis,,
928721,2008-07-16,2008-07-16,,UTC,,57471,caroline_roche,2009-07-05 12:00:00 UTC,2017-03-03 03:13:51 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/60738,,,"",,false,0,0,false,,NA,-40.384019742,175.6283968475,,,,false,,,,Emberiza citrinella,Yellowhammer,Aves,9195,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Emberizidae,,,,,Emberiza,,Emberiza citrinella,,,,
928722,2008-07-16,2008-07-16,,UTC,,57471,caroline_roche,2009-07-05 12:00:00 UTC,2017-03-03 03:13:51 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/60739,,,"",,false,0,0,false,,NA,-40.384019742,175.6283968475,,,,false,,,,Passer domesticus,House Sparrow,Aves,13858,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passeridae,,,,,Passer,,Passer domesticus,,,,
928723,2008-07-16,2008-07-16,,UTC,,57471,caroline_roche,2009-07-05 12:00:00 UTC,2017-03-03 03:13:52 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/60740,,,"",,false,0,0,false,,NA,-40.384019742,175.6283968475,,,,false,,,,Gymnorhina tibicen,Magpie,Animalia,8575,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Cracticidae,,,,,Gymnorhina,,Gymnorhina tibicen,,,,
929511,2008-07-16,2008-07-16,,UTC,false,57153,johanna_lloyd,2009-07-05 12:00:00 UTC,2017-01-13 03:02:23 UTC,casual,,http://naturewatch.org.nz/observations/61725,,,"",,false,0,0,false,,NA,-40.3795899909,175.6211691798,,,,false,,,Tui,Prosthemadera novaeseelandiae,Tui,Animalia,12580,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Meliphagidae,,,,,Prosthemadera,,Prosthemadera novaeseelandiae,,,,
929562,2008-07-16,2008-07-16,,UTC,,57153,johanna_lloyd,2009-07-05 12:00:00 UTC,2016-06-23 16:30:51 UTC,casual,,http://naturewatch.org.nz/observations/61785,,,"",,false,0,0,false,,NA,-40.3795899909,175.6211691798,,,,false,,,,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
929563,2008-07-16,2008-07-16,,UTC,false,57153,johanna_lloyd,2009-07-05 12:00:00 UTC,2017-01-13 03:02:24 UTC,casual,,http://naturewatch.org.nz/observations/61786,,,"",,false,0,0,false,,NA,-40.3795899909,175.6211691798,,,,false,,,Eurasian Blackbird,Turdus merula,Blackbird,Animalia,12716,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,,,Turdus,,Turdus merula,,,,
929564,2008-07-16,2008-07-16,,UTC,false,57153,johanna_lloyd,2009-07-05 12:00:00 UTC,2017-01-13 02:04:15 UTC,casual,,http://naturewatch.org.nz/observations/61787,,,"",,false,0,0,false,,NA,-40.3795899909,175.6211691798,,,,false,,,Song Thrush,Turdus philomelos,Song Thrush,Animalia,12748,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,,,Turdus,,Turdus philomelos,,,,
929565,2008-07-16,2008-07-16,,UTC,,57153,johanna_lloyd,2009-07-05 12:00:00 UTC,2016-06-23 16:30:51 UTC,casual,,http://naturewatch.org.nz/observations/61788,,,"",,false,0,0,false,,NA,-40.3795899909,175.6211691798,,,,false,,,,Zosterops lateralis lateralis,Silvereye,Aves,413547,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Zosteropidae,,,,,Zosterops,,Zosterops lateralis,,Zosterops lateralis lateralis,,
929566,2008-07-16,2008-07-16,,UTC,false,57153,johanna_lloyd,2009-07-05 12:00:00 UTC,2017-01-13 03:02:25 UTC,casual,,http://naturewatch.org.nz/observations/61789,,,"",,false,0,0,false,,NA,-40.3795899909,175.6211691798,,,,false,,,Common Chaffinch,Fringilla coelebs,Common Chaffinch,Animalia,10070,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Fringillidae,,,,,Fringilla,,Fringilla coelebs,,,,
929567,2008-07-16,2008-07-16,,UTC,false,57153,johanna_lloyd,2009-07-05 12:00:00 UTC,2017-01-13 03:02:25 UTC,casual,,http://naturewatch.org.nz/observations/61790,,,"",,false,0,0,false,,NA,-40.3795899909,175.6211691798,,,,false,,,House Sparrow,Passer domesticus,House Sparrow,Aves,13858,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passeridae,,,,,Passer,,Passer domesticus,,,,
929568,2008-07-16,2008-07-16,,UTC,false,57153,johanna_lloyd,2009-07-05 12:00:00 UTC,2017-01-13 03:02:25 UTC,casual,,http://naturewatch.org.nz/observations/61791,,,"",,false,0,0,false,,NA,-40.3795899909,175.6211691798,,,,false,,,European Starling,Sturnus vulgaris,Starling,Animalia,14850,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Sturnidae,,,,,Sturnus,,Sturnus vulgaris,,,,
951564,2012-02-20,2012-02-20,,Auckland,,3425,kiwiconservationclubnz,2013-02-15 05:28:49 UTC,2016-06-23 16:53:35 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/349193,,,"""observation type: casual, source:Forest & Bird Kiwi Conservation Club kereru count website, activity:Perching, observer:Steven and Linda, count:2""",,false,0,0,false,,"Palmerston North, NZ-MW, NZ",-40.383023,175.6308812,,,,false,,,Hemiphaga novaeseelandiae,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
952120,2012-02-19,2012-02-19,,Auckland,,3425,kiwiconservationclubnz,2013-02-15 06:20:29 UTC,2016-06-23 16:56:43 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/349744,,,"""observation type: casual, source:Forest & Bird Kiwi Conservation Club kereru count website, activity:Eating, observer:Godfrey, count:1, eating:Karaka""","""over the last month there are 1-2 in the garden""",false,0,0,false,,"Palmerston North, NZ-MW, NZ",-40.3802172,175.6239661,,,,false,,,Hemiphaga novaeseelandiae,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
952417,2012-02-19,2012-02-19,,Auckland,,3425,kiwiconservationclubnz,2013-02-15 06:31:35 UTC,2016-06-23 16:58:27 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/350036,,,"""observation type: casual, source:Forest & Bird Kiwi Conservation Club kereru count website, activity:Flying, observer:Steven and Linda, count:2""",,false,0,0,false,,"Palmerston North, NZ-MW, NZ",-40.3831431,175.6296688,,,,false,,,Hemiphaga novaeseelandiae,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
955309,2013-03-13T13:00:00+12:00,2013-03-13,2013-03-13 01:00:00 UTC,Auckland,,57811,mbnzt,2013-03-14 07:06:41 UTC,2017-01-09 02:21:53 UTC,casual,CC-BY-SA,http://naturewatch.org.nz/observations/353941,,,"","flying over the flower garden

Condition: unknown
Number: 1 to 10
Trees / foliage: Nil
Weather: Sunny
Site: flower garden at Wharerata",false,0,0,false,,"Massey University, Palmerston North 4474, New Zealand",-40.3861339,175.617723,,,,false,,,Monarch,Danaus plexippus,Monarch,Insecta,48662,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Danainae,,Danaini,Danaina,Danaus,,Danaus plexippus,,,,
977240,Thu Nov 21 2013 15:45:02 GMT+1300 (NZDT),2013-11-21,2013-11-21 02:45:02 UTC,Wellington,false,925078,al45,2013-11-21 02:45:15 UTC,2017-03-03 03:20:58 UTC,casual,CC-BY-NC,http://naturewatch.org.nz/observations/376171,,,"",,false,0,0,false,,"Massey University, Massey University, Manawatu-Wanganui, NZ",-40.386961,175.618133,65,,,false,,,Tui,Prosthemadera novaeseelandiae,Tui,Animalia,12580,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Meliphagidae,,,,,Prosthemadera,,Prosthemadera novaeseelandiae,,,,
977542,Fri Nov 22 2013 15:22:29 GMT+1300 (NZDT),2013-11-22,2013-11-22 02:22:29 UTC,Wellington,false,925078,al45,2013-11-23 03:25:23 UTC,2017-03-03 03:20:59 UTC,casual,CC-BY-NC,http://naturewatch.org.nz/observations/376484,,,"",,false,0,0,false,,"Palmerston North, NZ-MW, NZ",-40.386375,175.61769,30,,,false,,,Tui,Prosthemadera novaeseelandiae,Tui,Animalia,12580,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Meliphagidae,,,,,Prosthemadera,,Prosthemadera novaeseelandiae,,,,
977543,Fri Nov 22 2013 15:22:46 GMT+1300 (NZDT),2013-11-22,2013-11-22 02:22:46 UTC,Wellington,false,925078,al45,2013-11-23 03:25:24 UTC,2017-03-03 03:20:59 UTC,casual,CC-BY-NC,http://naturewatch.org.nz/observations/376485,,,"",,false,0,0,false,,"Palmerston North, NZ-MW, NZ",-40.386577,175.617404,5,,,false,,,Eurasian Blackbird,Turdus merula,Blackbird,Animalia,12716,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,,,Turdus,,Turdus merula,,,,
989240,2014-03-12,2014-03-12,,Wellington,,57775,pohanginapete,2014-03-12 08:25:34 UTC,2014-11-18 18:14:53 UTC,research,CC-BY,http://naturewatch.org.nz/observations/391780,https://static.inaturalist.org/photos/1248498/medium.?1413387971,,"",Lots of these on the walls around the outside lights at Colombo Village this morning.,false,1,0,false,,"Massey University, Turitea campus",-40.3870158208,175.6206125021,18,,,false,,,Deleatidium autumnale,Deleatidium autumnale,,Insecta,388475,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Ephemeroptera,,,Leptophlebiidae,,,,,Deleatidium,,Deleatidium autumnale,,,,
989255,2014-03-12,2014-03-12,,Wellington,,57775,pohanginapete,2014-03-12 09:07:39 UTC,2014-12-01 02:55:35 UTC,needs_id,CC-BY,http://naturewatch.org.nz/observations/391795,https://static.inaturalist.org/photos/1248512/medium.?1413388009,,"","Lots of these on the walls of Colombo Village, Massey University.",false,1,0,false,,"Massey University, Turitea campus",-40.3869913049,175.6206768751,20,,,false,,,Crane fly,Tipuloidea,Typical Crane Flies,Insecta,51226,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Tipuloidea,,,,,,,,,,,,
989375,2014-03-12,2014-03-12,,Wellington,,57775,pohanginapete,2014-03-13 23:08:53 UTC,2014-11-18 18:14:54 UTC,research,CC-BY,http://naturewatch.org.nz/observations/391939,https://static.inaturalist.org/photos/1248649/medium.?1413388410,,"","Lots of these on the walls around the outside lights at Colombo Village. See <A HREF=""http://naturewatch.org.nz/observations/989240"">this observation</A> for a photograph of the adult male (they all appear to be the same species).

Is this a subimago (the angler's 'dun')?",false,1,0,false,,"Massey University, Turitea campus",-40.3870158208,175.6206125021,18,,,false,,,Deleatidium autumnale,Deleatidium autumnale,,Insecta,388475,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Ephemeroptera,,,Leptophlebiidae,,,,,Deleatidium,,Deleatidium autumnale,,,,
989627,2014-03-15,2014-03-15,,Wellington,,57775,pohanginapete,2014-03-16 02:03:54 UTC,2018-10-28 21:15:51 UTC,research,CC-BY,http://naturewatch.org.nz/observations/392227,https://static.inaturalist.org/photos/1248930/medium.?1413389185,,"",,false,2,0,false,,"Massey University, Turitea campus",-40.3833546675,175.617967844,5,,,false,,,Merle noir,Turdus merula,Blackbird,Animalia,12716,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,,,Turdus,,Turdus merula,,,,
989663,2014-03-15,2014-03-15,,Wellington,,57775,pohanginapete,2014-03-16 08:38:56 UTC,2017-07-05 03:17:09 UTC,research,CC-BY,http://naturewatch.org.nz/observations/392266,https://static.inaturalist.org/photos/1248960/medium.?1413389282,,"",,false,1,0,false,,"Massey University, Turitea campus",-40.383236167,175.6182253361,3,,,false,,,Steelblue Ladybird,Halmus chalybeus,Steelblue Ladybird,Insecta,244625,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Chilocorinae,,,,Halmus,,Halmus chalybeus,,,,
993100,2014-04-07,2014-04-07,,Wellington,,57775,pohanginapete,2014-04-07 04:20:13 UTC,2015-03-06 22:58:36 UTC,research,CC-BY,http://naturewatch.org.nz/observations/395953,https://static.inaturalist.org/photos/1252441/medium.?1413397924,,"","Lots of these working these blue flowers (<em>Salvia</em>?) around midday. Hard to photograph because they were constantly moving and the wind was blowing the flowers around, making focusing very difficult.",false,1,0,false,,"Massey University, Turitea campus",-40.3868728108,175.6210845709,5,,,false,,,Wool carder bee,Anthidium manicatum,Wool carder bee,Insecta,62453,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Anthidiini,,Anthidium,,Anthidium manicatum,,,,
999614,2014-05-07,2014-05-07,,Wellington,,57775,pohanginapete,2014-05-08 21:16:58 UTC,2017-06-19 06:01:07 UTC,research,CC-BY,http://naturewatch.org.nz/observations/402803,https://static.inaturalist.org/photos/1259593/medium.?1413409642,,"",This was resting on the wall near an outside light during the middle of the day. (I've rotated the photograph 90° clockwise for ease of viewing.),false,2,0,false,,"Massey University, Turitea campus",-40.3868952838,175.6207734346,10,,,false,,,Thysanoplusia orichalcea,Thysanoplusia orichalcea,Slender Burnished Brass,Insecta,124890,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Plusiinae,,Argyrogrammatini,,Thysanoplusia,,Thysanoplusia orichalcea,,,,
